J,g0,g1,Re(p),Im(p),Re(a),Im(a),Count
10,0.5,0.5,-0.6271925011378019,-0.4097985069092872,3.635231201584233e-06,0.0010881780035346222,5
20,0.5,0.5,0.9468169301054569,0.0,0.19074594755077795,1.1561628916987193e-17,5
20,0.5,0.5,0.6563138141864888,0.40700234023091203,0.1622776319030254,0.0028035517992958843,5
20,0.5,0.5,0.6563138141864888,-0.40700234023091203,0.16227763190302558,-0.0028035517992958696,5
20,0.5,0.5,-0.6089485130737746,0.0,0.01674999614698357,-6.649844451392837e-17,5
0,0.5,1,0.9755599604074238,0.0,0.5001770399485744,-4.057691084791992e-20,5
0,0.5,1,-0.5766674349633525,0.8668783095178452,4.153116108238271e-05,0.0001398307031304153,5
0,0.5,1,-0.5766674349633525,-0.8668783095178452,4.153116108237837e-05,-0.00013983070313041508,5
0,0.5,1,-0.9202906599083327,0.0,-0.0004786922044427498,-4.0897641619691385e-19,5
1,0.5,1,0.9751938857262307,0.0,0.498007207633888,-1.7567505178125737e-18,5
1,0.5,1,-0.31978178678153085,0.0,-0.0002037505719878624,6.729860499546544e-17,5
1,0.5,1,0.47627651932190107,0.6035851819823908,-0.0003311370250948355,-0.0005357681286267965,5
1,0.5,1,0.47627651932190107,-0.6035851819823908,-0.00033113702509495954,0.000535768128626862,5
2,0.5,1,0.9741453585513818,0.0,0.4919649715549206,0.0,5
2,0.5,1,0.10856369079839177,0.0,-7.341324859794218e-05,0.0,5
2,0.5,1,-0.5725641922714834,0.0,-0.006883940812340011,0.0,5
2,0.5,1,-0.8374006561967963,0.0,0.002526377287807447,0.0,5
5,0.5,1,0.9669025297665875,0.0,0.4546231724529428,-4.53711106515769e-19,5
5,0.5,1,-0.07912191042062809,0.0,-0.019227470266243718,-6.754006203971007e-16,5
5,0.5,1,0.5026684598941861,0.5801852123151316,0.0012563687591579777,-0.0018297292689814274,5
5,0.5,1,0.5026684598941861,-0.5801852123151316,0.0012563687591580826,0.0018297292689813407,5
10,0.5,1,0.9490856813965405,0.0,0.355582270830429,4.277966141479068e-19,5
10,0.5,1,-0.40229079704160614,0.4291092494810091,-0.013822841496808971,-0.005371368810907358,5
10,0.5,1,-0.40229079704160614,-0.4291092494810091,-0.013822841496808921,0.005371368810907413,5
10,0.5,1,-0.8633152128193754,0.0,-0.0010805874778523645,3.1879098136649986e-18,5
20,0.5,1,0.9207424358310833,0.0,0.18964990716842559,-2.5713925331825716e-17,5
20,0.5,1,0.6488205562422478,0.3715709040147432,0.16400529777053197,0.012098353780900803,5
20,0.5,1,0.6488205562422478,-0.3715709040147432,0.1640052977705319,-0.012098353780900665,5
20,0.5,1,-0.9113129290700152,0.0,0.0011541258540382368,2.3052262973551302e-17,5
0,0.5,2.5,0.9755247059518611,0.0,0.5009537100531498,3.180450527955006e-18,5
0,0.5,2.5,0.6014248650931789,0.0,-0.0037150418718421355,-5.867758911574035e-17,5
0,0.5,2.5,0.47616923107074877,0.737357847571438,0.0002243314067359441,-0.000717866814942738,5
0,0.5,2.5,0.47616923107074877,-0.737357847571438,0.00022433140673585423,0.0007178668149427029,5
1,0.5,2.5,0.9746577116387425,0.0,0.49873940231909347,-3.703938074650352e-19,5
1,0.5,2.5,0.7309281535575184,0.0,-0.001733119732810269,2.508171358595664e-18,5
1,0.5,2.5,0.39496015027845277,0.9345589043936319,0.00023714929648851156,-0.00016608786802865035,5
1,0.5,2.5,0.39496015027845277,-0.9345589043936319,0.00023714929648851243,0.00016608786802865035,5
2,0.5,2.5,0.9719038343893882,0.0,0.4925065396603148,7.178449248503755e-19,5
2,0.5,2.5,-0.4142342759223993,0.0,-0.004346744775112942,1.1292389274576064e-17,5
2,0.5,2.5,-0.1304174201011588,0.9550271953065792,-0.00013269752045821578,0.0002605983649749989,5
2,0.5,2.5,-0.1304174201011588,-0.9550271953065792,-0.00013269752045820364,-0.000260598364975018,5
5,0.5,2.5,0.954650870437904,0.0,0.45586937558852053,2.374416440534956e-18,5
5,0.5,2.5,0.3294614390972745,0.0,0.025491917989151895,-6.041229222675431e-18,5
5,0.5,2.5,0.02042001407990582,0.9655460499832583,0.00021303197314599545,2.3392075550795338e-05,5
5,0.5,2.5,0.02042001407990582,-0.9655460499832583,0.0002130319731459998,-2.339207555082049e-05,5
10,0.5,2.5,0.9123251959153671,0.0,0.35969222688936997,1.91642585903197e-17,5
10,0.5,2.5,-0.08399301242213593,0.0,-0.3037757924732009,1.1855344395820009e-15,5
10,0.5,2.5,-0.07710985680027353,0.8791484927598646,-0.0009388105108279482,-0.0013920735874049658,5
10,0.5,2.5,-0.07710985680027353,-0.8791484927598646,-0.0009388105108280593,0.0013920735874051425,5
20,0.5,2.5,0.8456740158122847,0.0,0.20295287614180466,1.1780341906976937e-16,5
20,0.5,2.5,0.6418487708367835,0.29004139722165195,0.15220787527683521,0.04568370845588746,5
20,0.5,2.5,0.6418487708367835,-0.29004139722165195,0.1522078752768354,-0.04568370845588749,5
20,0.5,2.5,-0.8638099110627467,0.0,-0.0010382450116565877,7.185113487345649e-19,5
0,1,0,0.9524810150376253,0.0,0.4988257515874288,-1.596380972948293e-18,5
0,1,0,0.767581984847829,0.0,0.0027434100293743623,2.5259241773671254e-18,5
0,1,0,-0.9431826532936536,0.18159808922648304,-0.00021273253638034876,-0.00048517883774102386,5
0,1,0,-0.9431826532936536,-0.18159808922648304,-0.00021273253638037348,0.0004851788377410243,5
1,1,0,0.9522575914718068,0.0,0.49963060674903087,3.8842511455337724e-18,5
1,1,0,0.2641070511665879,0.0,-0.01655380761979198,-2.045329811465925e-16,5
1,1,0,0.3035679537014051,0.7927466721377083,-0.0003282535134081038,-0.001446933647814096,5
1,1,0,0.3035679537014051,-0.7927466721377083,-0.0003282535134081406,0.001446933647814066,5
2,1,0,0.9525281035547066,0.0,0.4909451684985357,-9.985440943624847e-19,5
2,1,0,0.1735589283092458,0.0,0.01273011969915841,6.927180338506359e-17,5
2,1,0,-0.7572551115028457,0.5484491356710036,0.0002422456631768679,0.0003183841434906225,5
2,1,0,-0.7572551115028457,-0.5484491356710036,0.00024224566317681369,-0.0003183841434906275,5
5,1,0,0.9525580918348446,0.0,0.45318678958573405,1.421122616979385e-18,5
5,1,0,-0.32513386930869004,0.29693369774886946,-0.007569278038060398,-0.0010261612799634702,5
5,1,0,-0.32513386930869004,-0.29693369774886946,-0.007569278038060777,0.0010261612799635847,5
